path,start,duration,end,label
012213d40662f86e8f775379bbf94dec,61.18600000000015,2.5,63.68600000000015,whistle
0159af9f3ca04ada46f0c353ac210bb8,76.26000000000022,17.0,93.26000000000022,cetaceans_allfreq
0159af9f3ca04ada46f0c353ac210bb8,161.48200000000043,1.0,162.48200000000043,click
0271a0818427d7fae7afde67bf49ba30,91.5630000000001,1.0,92.5630000000001,click
0271a0818427d7fae7afde67bf49ba30,125.62700000000018,1.316000000000031,126.94300000000021,click
0271a0818427d7fae7afde67bf49ba30,135.32500000000005,1.0,136.32500000000005,click
0271a0818427d7fae7afde67bf49ba30,170.2890051270001,1.0069948729999396,171.29600000000005,click
035195366b6849c1b339cff8e6de574a,0.0,0.9789999999998145,0.9789999999998145,click
035195366b6849c1b339cff8e6de574a,1.707999999999629,5.131000000000313,6.838999999999942,click
035195366b6849c1b339cff8e6de574a,7.438999999999851,6.559999999999945,13.998999999999796,click
035195366b6849c1b339cff8e6de574a,10.437999999999647,0.3000000000001819,10.737999999999829,whistle
035195366b6849c1b339cff8e6de574a,17.4699999999998,5.623000000000047,23.092999999999847,click
035195366b6849c1b339cff8e6de574a,22.437999999999647,0.3000000000001819,22.73799999999983,whistle
035195366b6849c1b339cff8e6de574a,23.56899999999996,4.300999999999931,27.86999999999989,click
035195366b6849c1b339cff8e6de574a,24.437999999999647,2.900000000000091,27.337999999999738,whistle
035195366b6849c1b339cff8e6de574a,28.437999999999647,0.40000000000009095,28.837999999999738,whistle
035195366b6849c1b339cff8e6de574a,28.906999999999698,1.0,29.906999999999698,click
035195366b6849c1b339cff8e6de574a,29.437999999999647,1.0,30.437999999999647,whistle
035195366b6849c1b339cff8e6de574a,31.437999999999647,3.0,34.43799999999965,whistle
035195366b6849c1b339cff8e6de574a,31.437999999999647,3.5,34.93799999999965,whistle
035195366b6849c1b339cff8e6de574a,31.614000000000033,2.813999999999851,34.427999999999884,click
035195366b6849c1b339cff8e6de574a,34.43799999999965,6.5,40.93799999999965,whistle
035195366b6849c1b339cff8e6de574a,34.43799999999965,0.6000000000003638,35.03800000000001,whistle
035195366b6849c1b339cff8e6de574a,35.06399999999985,8.731999999999971,43.79599999999982,click
035195366b6849c1b339cff8e6de574a,40.43799999999965,0.40000000000009095,40.83799999999974,whistle
035195366b6849c1b339cff8e6de574a,43.43799999999965,3.800000000000182,47.23799999999983,whistle
035195366b6849c1b339cff8e6de574a,45.210000000000036,1.3299999999999272,46.539999999999964,click
035195366b6849c1b339cff8e6de574a,48.077999999999975,1.8389999999999418,49.916999999999916,click
035195366b6849c1b339cff8e6de574a,52.17899999999963,7.652000000000044,59.830999999999676,click
035195366b6849c1b339cff8e6de574a,53.43799999999965,1.300000000000182,54.73799999999983,whistle
035195366b6849c1b339cff8e6de574a,60.43799999999965,2.5,62.93799999999965,whistle
035195366b6849c1b339cff8e6de574a,61.552999999999884,1.0,62.552999999999884,click
035195366b6849c1b339cff8e6de574a,64.10899999999992,2.074000000000069,66.18299999999999,click
035195366b6849c1b339cff8e6de574a,64.43799999999965,0.5,64.93799999999965,whistle
035195366b6849c1b339cff8e6de574a,71.79299999999967,5.372000000000298,77.16499999999996,click
035195366b6849c1b339cff8e6de574a,72.43799999999965,2.0,74.43799999999965,whistle
035195366b6849c1b339cff8e6de574a,83.39999999999964,1.7450000000003456,85.14499999999998,click
035195366b6849c1b339cff8e6de574a,83.43799999999965,1.300000000000182,84.73799999999983,whistle
035195366b6849c1b339cff8e6de574a,86.10599999999977,2.905999999999949,89.01199999999972,click
035195366b6849c1b339cff8e6de574a,89.17399999999998,2.4330051269998876,91.60700512699987,click
035195366b6849c1b339cff8e6de574a,90.43799999999965,2.600000000000364,93.03800000000001,whistle
035195366b6849c1b339cff8e6de574a,98.04700000000003,2.0300000000002,100.07700000000023,click
035195366b6849c1b339cff8e6de574a,101.43799999999965,1.2000000000002728,102.63799999999992,whistle
035195366b6849c1b339cff8e6de574a,120.13299999999981,4.085000000000036,124.21799999999985,click
035195366b6849c1b339cff8e6de574a,120.43799999999965,2.200000000000273,122.63799999999992,whistle
035195366b6849c1b339cff8e6de574a,124.43799999999965,0.20000000000027285,124.63799999999992,cetaceans_allfreq
035195366b6849c1b339cff8e6de574a,129.54199999999992,1.1010000000001128,130.64300000000003,click
035195366b6849c1b339cff8e6de574a,130.43799999999965,0.20000000000027285,130.63799999999992,whistle
035195366b6849c1b339cff8e6de574a,131.97299999999996,1.3270000000002256,133.30000000000018,click
035195366b6849c1b339cff8e6de574a,134.15999999999985,2.268000000000029,136.42799999999988,click
035195366b6849c1b339cff8e6de574a,141.74199999999973,1.0,142.74199999999973,click
035195366b6849c1b339cff8e6de574a,148.43799999999965,0.900000000000091,149.33799999999974,whistle
035195366b6849c1b339cff8e6de574a,152.10799999999972,1.2950000000000728,153.4029999999998,click
035195366b6849c1b339cff8e6de574a,153.43799999999965,5.400000000000091,158.83799999999974,whistle
035195366b6849c1b339cff8e6de574a,154.43799999999965,0.900000000000091,155.33799999999974,whistle
035195366b6849c1b339cff8e6de574a,157.46399999999994,1.356999999999971,158.8209999999999,click
035195366b6849c1b339cff8e6de574a,162.08099999999968,1.1050000000000182,163.1859999999997,click
035195366b6849c1b339cff8e6de574a,166.43799999999965,1.0,167.43799999999965,click
035195366b6849c1b339cff8e6de574a,166.43799999999965,0.3000000000001819,166.73799999999983,whistle
035195366b6849c1b339cff8e6de574a,171.48299999999972,1.211999999999989,172.6949999999997,click
035195366b6849c1b339cff8e6de574a,172.43799999999965,0.7000000000002728,173.13799999999992,whistle
035195366b6849c1b339cff8e6de574a,175.38999999999987,3.9780000000000655,179.36799999999994,click
035195366b6849c1b339cff8e6de574a,178.43799999999965,0.3000000000001819,178.73799999999983,whistle
035195366b6849c1b339cff8e6de574a,186.28499999999985,6.184999999999945,192.4699999999998,click
035195366b6849c1b339cff8e6de574a,193.80199999999968,1.6350000000002183,195.4369999999999,click
